task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
183	7e/1a43a4	89104	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (ERR5181310)	COMPLETED	0	2023-10-23 14:43:52.310	1.3s	0ms	589.5%	3.1 MB	5.4 MB	92 KB	3.5 KB
184	28/103fb2	89355	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:MAKE_VARIANTS_LONG_TABLE	COMPLETED	0	2023-10-23 14:43:53.646	2.8s	1s	157.8%	97.2 MB	2.1 GB	11 MB	17.2 KB
185	aa/5f3be8	89665	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_CONSENSUS (SRR13500958)	COMPLETED	0	2023-10-23 14:43:56.470	1.2s	0ms	304.8%	3.1 MB	5.4 MB	148.7 KB	60.1 KB
186	6a/5a00a2	89919	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_CONSENSUS (ERR5743893)	COMPLETED	0	2023-10-23 14:43:57.666	1.3s	0ms	329.4%	3 MB	5.4 MB	148.8 KB	60.1 KB
187	e7/6a2f7e	90169	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_CONSENSUS (ERR5556343)	COMPLETED	0	2023-10-23 14:43:58.937	1.2s	0ms	443.1%	3.1 MB	5.4 MB	149 KB	60.1 KB
188	62/be6fb3	90423	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_CONSENSUS (ERR5405022)	COMPLETED	0	2023-10-23 14:44:00.160	1.2s	0ms	314.3%	3.1 MB	5.4 MB	149.2 KB	60.2 KB
189	9b/58f6ee	90676	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_CONSENSUS (ERR5181310)	COMPLETED	0	2023-10-23 14:44:01.375	1.2s	0ms	400.0%	3.1 MB	5.4 MB	149.4 KB	60.1 KB
190	54/0f12a0	90927	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:RENAME_FASTA_HEADER (SRR13500958)	COMPLETED	0	2023-10-23 14:44:02.550	1.2s	7ms	128.0%	0	0	120.5 KB	31.1 KB
191	d1/1e0291	91121	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:RENAME_FASTA_HEADER (ERR5743893)	COMPLETED	0	2023-10-23 14:44:03.774	1.2s	7ms	152.4%	0	0	120.5 KB	31.1 KB
192	73/25237e	91470	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:RENAME_FASTA_HEADER (ERR5556343)	COMPLETED	0	2023-10-23 14:44:04.975	1.3s	7ms	145.5%	2.8 MB	3.9 MB	120.5 KB	31.1 KB
193	27/a0a502	91816	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:RENAME_FASTA_HEADER (ERR5405022)	COMPLETED	0	2023-10-23 14:44:06.255	1.2s	7ms	80.0%	2.8 MB	3.9 MB	120.5 KB	31.1 KB
194	22/7d7b1f	92164	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:RENAME_FASTA_HEADER (ERR5181310)	COMPLETED	0	2023-10-23 14:44:07.503	1.2s	7ms	80.0%	0	0	120.4 KB	31 KB
195	46/6c65ab	92379	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:CONSENSUS_QC:PLOT_BASE_DENSITY (SRR13500958.consensus.fa)	COMPLETED	0	2023-10-23 14:44:08.662	7.9s	5s	123.5%	385 MB	2.5 GB	23.2 MB	2.6 MB
196	26/8fd8ea	92924	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:CONSENSUS_QC:PLOT_BASE_DENSITY (ERR5743893.consensus.fa)	COMPLETED	0	2023-10-23 14:44:16.574	7.6s	5s	122.7%	414 MB	2.5 GB	23.2 MB	2.6 MB
197	2f/e9d545	93542	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:CONSENSUS_QC:PLOT_BASE_DENSITY (ERR5556343.consensus.fa)	COMPLETED	0	2023-10-23 14:44:24.169	7.4s	5s	124.3%	385.3 MB	2.5 GB	23.2 MB	2.6 MB
198	d5/000594	94151	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:CONSENSUS_QC:PLOT_BASE_DENSITY (ERR5405022.consensus.fa)	COMPLETED	0	2023-10-23 14:44:31.545	7.8s	5s	122.6%	398.9 MB	2.5 GB	23.2 MB	2.6 MB
199	ad/e631d5	94739	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:CONSENSUS_QC:PLOT_BASE_DENSITY (ERR5181310.consensus.fa)	COMPLETED	0	2023-10-23 14:44:39.369	7.5s	6s	122.3%	398.2 MB	2.5 GB	23.2 MB	2.6 MB
200	1c/e17703	95349	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:CONSENSUS_QC:QUAST	COMPLETED	0	2023-10-23 14:44:46.916	11.6s	10.4s	180.3%	213.6 MB	4.6 GB	629.8 MB	8.2 MB
201	23/c87d53	96447	NFCORE_VIRALRECON:ILLUMINA:CUSTOM_DUMPSOFTWAREVERSIONS (1)	COMPLETED	0	2023-10-23 14:44:58.569	1.2s	137ms	74.9%	1.5 MB	9.6 MB	993.7 KB	9.1 KB
202	da/7fc19d	96674	NFCORE_VIRALRECON:ILLUMINA:MULTIQC (1)	COMPLETED	0	2023-10-23 14:44:59.764	31.8s	30.6s	105.0%	180.6 MB	2.3 GB	105 MB	37.3 MB
